Parent Type,Parent ID,Asset ID,Asset Name,Asset Description,Asset Function,Asset Make,Asset Model,Asset Part Number,Asset Serial Number,Security Zone,Asset Firmware,Redundant Asset Pair ID (If Applicable),Connected SCADA Server,Asset Contact Person,Asset Parent ID,Comments
Site,PS5,MA_PS5_RTU22,RTU22,Al Suleymania Pump RTU,RTU,Sofrel,,,,Z_MA_PS5_RTU,,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU77,RTU77,Ri Al Kohol pump RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU23,RTU23,Dahlatan Al Jin Pump RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU17,RTU17,Al Andalus RTU,RTU - Level sensor Tanks,Sofrel,AS50,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU12,RTU12,Al Nuzha RTU,RTU - Level sensor Tanks,Sofrel,AS50,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU13,RTU13,Al Sayyeda RTU,RTU - Level sensor Tanks,Sofrel,AS50,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU14,RTU14,Al Shuhada RTU,RTU - Level sensor Tanks,Sofrel,AS50,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU15,RTU15,Dahlat Quresh RTU,RTU - Level sensor Tanks,Sofrel,AS50,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU11,RTU11,Malagiyah Small RTU,RTU - Level sensor Tanks,Sofrel,AS50,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU86,RTU86,Al Gasaz Pump RTU,RTU logger - Pressure sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU88,RTU88,Al Jowhara Pump RTU,RTU logger - Pressure sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU18,RTU18,New Khandamah RTU,RTU - Level sensor Tanks,Sofrel,AS50,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU91,RTU91,Al Hafayir 2 Pump RTU,RTU,Sofrel,,,,Z_MA_PS5_RTU,,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU92,RTU92,Al Fayhaa Pump RTU,RTU logger - Pressure sensor,Sofrel,,,,Z_MA_PS5_RTU,,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU2,RTU2,Sharika Makkah RTU,RTU,Sofrel,,,,Z_MA_PS5_RTU,,,,,,
Site,PS5,MA_PS5_RTU53,RTU53,Al Asala Pump 1 RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU54,RTU54,Center-1 RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU55,RTU55,Um Turki Pump RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU56,RTU56,Bankala Pump RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU57,RTU57,Ameera Pump RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU58,RTU58,Maalik Pump 1 RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU59,RTU59,Maalik Pump 2 RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU60,RTU60,Wadi ]Jalil Pump RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU61,RTU61,Safarat Pump RTU,RTU-Pressure Sensor,Sofrel,,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU66,RTU66,Rea Al Miskeen Pump RTU,RTU-Pressure Sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU68,RTU68,Zahareen Pump RTU,RTU,Sofrel,,,,Z_MA_PS5_RTU,,,,,,
Site,PS5,MA_PS5_RTU67,RTU67,Al-Nour Street Pump RTU,RTU,Sofrel,,,,Z_MA_PS5_RTU,,,,,,
Site,PS5,MA_PS5_RTU69,RTU69,Al Matarafa Pump RTU,RTU - Level sensor Tanks,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU19,RTU19,Rea Bakhsh RTU,RTU - Level sensor Tanks,Sofrel,AS50,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU62,RTU62,Alsufiani Pump 1 RTU,RTU logger - Pressure sensor,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU63,RTU63,Al Sufyani Pump 2 RTU,RTU logger - Pressure sensor,Sofrel,,,,Z_MA_PS5_RTU,,,MAKKAH_NWC FR4000,,,
Site,PS5,MA_PS5_RTU65,RTU65,Alkhusna Pump RTU,RTU,Sofrel,AS30,,,Z_MA_PS5_RTU,V6.30.11.11,,MAKKAH_NWC FR4000,,,
Site,TGE,RD_TGE_MPLC_P,Main Control PLC Primary,Main Control PLC Primary,PLC,Schneider,M580,,,,,,,,,
Site,TGE,RD_TGE_MPLC_S,Main Control PLC Secondary,Main Control PLC Secondary,PLC,Schneider,M580,,,,,,,,,
Site,TGE,RD_TGE_MCP_HMI,Main Control PLC HMI,Main Control PLC HMI,Local HMI,Schneider,HMIDT732,,,,,,,,,
Site,TGE,RD_TGE_MAIN-SWM-01,Main Control panel Switch1,Main Control panel Switch1,Ethernet Switch,Schneider,TCSESB083F2CU0,,,,,,,,,
Site,TGE,RD_TGE_MAIN-SWM-02,Main Control panel Switch2,Main Control panel Switch2,Ethernet Switch,Schneider,TCSESB083F2CU0,,,,,,,,,
Site,TGE,RD_TGE_T1&2_RTU,Tank 1&2 Control Panel[RTU1],Tank 1&2 Control Panel[RTU1],RTU,Schneider,M340,,,,,,,,,
Site,TGE,RD_TGE_T1&2_HMI,Tank 1&2 Control Panel[RTU1] HMI,Tank 1&2 Control Panel[RTU1] HMI,Local HMI,Schneider,HMIDT542,,,,,,,,,
Site,TGE,RD_TGE_RTU1-SWM-01,Tank 1&2 Control Panel[RTU1] Ethernet Switch1,Tank 1&2 Control Panel[RTU1] Ethernet Switch1,Ethernet Switch,Schneider,TCSESB083F2CU0,,,,,,,,,
Site,TGE,RD_TGE_RTU1-SWM-02,Tank 1&2 Control Panel[RTU1] Ethernet Switch2,Tank 1&2 Control Panel[RTU1] Ethernet Switch2,Ethernet Switch,Schneider,TCSESB083F2CU0,,,,,,,,,
Site,TGE,RD_TGE_T3&4_RTU,Tank 3&4 Control Panel[RTU2],Tank 3&4 Control Panel[RTU2],RTU,Schneider,M340,,,,,,,,,
Site,TGE,RD_TGE_T3&4_HMI,Tank 3&4 Control Panel[RTU2] HMI,Tank 3&4 Control Panel[RTU2] HMI,Local HMI,Schneider,HMIDT542,,,,,,,,,
Site,TGE,RD_TGE_RTU2-SWM-01,Tank 1&2 Control Panel[RTU2] Ethernet Switch1,Tank 1&2 Control Panel[RTU2] Ethernet Switch1,Ethernet Switch,Schneider,TCSESB083F2CU0,,,,,,,,,
Site,TGE,RD_TGE_RTU2-SWM-02,Tank 1&2 Control Panel[RTU2] Ethernet Switch2,Tank 1&2 Control Panel[RTU2] Ethernet Switch2,Ethernet Switch,Schneider,TCSESB083F2CU0,,,,,,,,,
Site,TGE,RD_TGE_T5&6_RTU,Tank 5&6 Control Panel[RTU3],Tank 5&6 Control Panel[RTU3],RTU,Schneider,M340,,,,,,,,,
Site,TGE,RD_TGE_T5&6_HMI,Tank 5&6 Control Panel[RTU3] HMI,Tank 5&6 Control Panel[RTU3] HMI,Local HMI,Schneider,HMIDT542,,,,,,,,,
Site,TGE,RD_TGE_RTU3-SWM-01,Tank 1&2 Control Panel[RTU3] Ethernet Switch1,Tank 1&2 Control Panel[RTU3] Ethernet Switch1,Ethernet Switch,Schneider,TCSESB083F2CU0,,,,,,,,,
Site,TGE,RD_TGE_RTU3-SWM-02,Tank 1&2 Control Panel[RTU3] Ethernet Switch2,Tank 1&2 Control Panel[RTU3] Ethernet Switch2,Ethernet Switch,Schneider,TCSESB083F2CU0,,,,,,,,,
Site,TGE,RD_TGE_ClPLC,Chlor Main PLC,Chlor Main PLC,PLC,Siemens,S7-400,,,,,,,,,
Site,SR02,RD_SR02-PLC,PLC,PLC,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_APO1INLP_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_APO1_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP01INLET_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP01INLET_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_APO2ATEF_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_APO2ATEF_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_APO3ATCD_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_APO3ATCD_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_APO4ATGH_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_APO4ATGH_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_APO5ATAB_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_APO5ATAB_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP6FS2_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP6FS2_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP7FS2_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP7FS2_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP9CH_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP9CH_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP10E_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP10E_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_D1_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_D1_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP12D3_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP12D4_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP12DA_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP12DA_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP12D1_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP12D5_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP12D6_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP12D7_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_AP12D8_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_INLET_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_INLET_HMI,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_LCP_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_CSCREEN_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_FSCREEN_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_ODOR1_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_ODOR2_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_ODOR3_PLC,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_FG1,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_FG2,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_OPC-MBTCP,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_OPCSIE,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_OES,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_OWS,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_ODECANTER,,,,,,,,,,,,,,
Site,SZSS,RD_HYR-STP_HETLS_PLC,,,,,,,,,,,,,,
Site,HPT,RD_HPT_PLC1,RD_HPT_PLC1,RTU,RTU,Sofrel,S550,,,,,,,,,
Site,TGW,RD_TGW_I-SW1,RD_TGW_I-SW1,Main PLC Cabinet Switch ,Industrial Switch,SIEMENS,RUGGEDCOM RS900,,,,,,,,,
Site,TGW,RD_TGW_I-SW2,RD_TGW_I-SW2,Control Room Switch ,Industrial Switch,SIEMENS,RUGGEDCOM RS900,,,,,,,,,
Site,TGNW,RD_TGNW_MAIN-SWM-01,RD_TGNW_MAIN-SWM-01,Main PLC Cabinet Switch ,Industrial Switch,Schneider,CONNEXIUM MANAGED SWITCH 14TX/2FX-MM,TCSESM163F2CU0,,,,,,,,
Site,TGNW,RD_TGNW_MAIN-SWM-02,RD_TGNW_MAIN-SWM-02,Main PLC Cabinet Switch ,Industrial Switch,Schneider,CONNEXIUM MANAGED SWITCH 14TX/2FX-MM,TCSESM163F2CU0,,,,,,,,
Site,TGNW,RD_TGNW_RTU2-SWM-01,RD_TGNW_RTU2-SWM-01,Tank 3&4 RTU2 Switch,Industrial Switch,Schneider,CONNEXIUM MANAGED SWITCH 2TX/2FX-MM,TCSESM043F2CU0,,,,,,,,
Site,TGNW,RD_TGNW_RTU2-SWM-02,RD_TGNW_RTU2-SWM-02,Tank 3&4 RTU2 Switch,Industrial Switch,Schneider,CONNEXIUM MANAGED SWITCH 2TX/2FX-MM,TCSESM043F2CU0,,,,,,,,
Site,TGNW,RD_TGNW_RTU1-SWM-01,RD_TGNW_RTU1-SWM-01,Tank 1&42RTU1  Switch,Industrial Switch,Schneider,CONNEXIUM MANAGED SWITCH 2TX/2FX-MM,TCSESM043F2CU0,,,,,,,,
Site,TGNW,RD_TGNW_RTU1-SWM-02,RD_TGNW_RTU1-SWM-02,Tank 1&42RTU1  Switch,Industrial Switch,Schneider,CONNEXIUM MANAGED SWITCH 2TX/2FX-MM,TCSESM043F2CU0,,,,,,,,
Site,TGNW,RD_TGNW_RTU4-SWM-01,RD_TGNW_RTU4-SWM-01,Gen Tank 6&42RTU4  Switch,Industrial Switch,Schneider,CONNEXIUM MANAGED SWITCH 2TX/2FX-MM,TCSESM043F2CU0,,,,,,,,
Site,TGNW,RD_TGNW_RTU4-SWM-02,RD_TGNW_RTU4-SWM-02,Gen Tank 6&42RTU4  Switch,Industrial Switch,Schneider,CONNEXIUM MANAGED SWITCH 2TX/2FX-MM,TCSESM043F2CU0,,,,,,,,
Site,TGNW,RD_TGNW_CHL-SWM-01,RD_TGNW_CHL-SWM-01,Chlorination Systems  Switch,Industrial Switch,Schneider,CONNEXIUM MANAGED SWITCH 2TX/2FX-MM,TCSESM043F2CU0,,,,,,,,
Site,TGNW,RD_TGNW_CHL-SWM-02,RD_TGNW_CHL-SWM-02,Chlorination Systems  Switch,Industrial Switch,Schneider,CONNEXIUM MANAGED SWITCH 2TX/2FX-MM,TCSESM043F2CU0,,,,,,,,
Site,TGNW,RD_TGNW_EGX100,RD_TGNW_EGX100,Serial to Ethernat Convertor ,Convertor ,Schneider,,,,,,,,,,
